Flow ID,Local,Local_1,Local_2,Local_3,Local_4,Local_5,Local_6,Local_7,Local_8,Local_9,Local_10,Local_11,Local_12,Local_13,Local_14,Src IP dec,Src Port,Dst IP dec,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label,Attempted Category
192.168.10.5-52.84.145.63-49331-443-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238085,49331,877957439,443,6,51:14.7,117593965,40,59,838,79134,219,0,20.95,55.12826535,2920,0,1341.254237,660.9412983,680.0689134,0.841879938,1199938.418,8332812.376,58827903,1,117593965,3015229.872,13100629.39,58827903,4,117521186,2026227.345,10806467.5,58910594,1,7,7,0,0,0,0,812,1192,0.34015351,0.501726428,0,2920,807.7979798,826.910848,683781.5506,0,2,0,14,98,0,0,0,1.475,807.7979798,20.95,1341.254237,0,0,0,39365,26,2524886,0,8,0,799,8192,127,7,20,124908.5,69533.34533,174076,75741,58635695.5,271822.4533,58827903,58443488,-1,-1,117593965,BENIGN,-1
192.168.10.5-23.194.181.198-49339-443-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238085,49339,398636486,443,6,51:14.7,117523732,21,21,923,22320,312,0,43.95238095,84.19054353,3679,0,1062.857143,1194.32254,197.7728209,0.357374628,2866432.488,12774407.05,58725151,5,117523732,5876186.6,18025871.84,58725151,192,117451031,5872551.55,18044638.24,58755995,42,7,8,0,0,0,0,432,432,0.178687314,0.178687314,0,3679,553.4047619,982.4141509,965137.5639,0,2,0,15,41,0,0,0,1.0,553.4047619,43.95238095,1062.857143,0,0,0,18056,13,1078549,0,21,0,531,8192,1013,7,20,141222.0,92752.6107,206808,75636,58584305.0,199186.3234,58725151,58443459,-1,-1,117523732,BENIGN,-1
192.168.10.5-52.84.145.20-49356-443-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238085,49356,877957396,443,6,51:15.1,117161888,13,10,622,5914,203,0,47.84615385,70.45666062,2920,0,591.4,1139.692766,55.78605903,0.196309571,5325540.364,17188673.46,58442515,2,117161888,9763490.667,22746303.69,58478242,191,117080410,13008934.44,25780080.03,58515930,2,6,5,0,0,0,0,272,212,0.110957584,0.085351987,0,2920,284.173913,781.0134821,609982.0593,0,2,0,11,22,0,0,0,0.769230769,284.173913,47.84615385,591.4,0,0,0,0,0,0,0,27,0,257,8192,123,6,20,108922.5,45603.43764,141169,76676,58431148.5,16074.65846,58442515,58419782,-1,-1,117161888,BENIGN,-1
192.168.10.15-192.168.10.3-123-123-17,2,0,0,0,0,0,0,0,0,0,0,3232238083,0,0,3232238095,3232238095,123,3232238083,123,17,52:03.3,122,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,1573770.492,32786.88525,40.66666667,33.6055551,70,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,0,0,16,16,16393.44262,16393.44262,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
192.168.10.9-104.20.57.245-14040-443-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238089,14040,1746156021,443,6,51:16.4,117945956,13,12,578,5449,192,0,44.46153846,65.86553902,1460,0,454.0833333,632.2051535,51.09967484,0.211961485,4914414.833,16565561.48,58788664,1,117945956,9828829.667,22839579.43,58788664,225,117727731,10702521.0,23786640.92,59000281,1,6,5,0,0,0,0,272,252,0.110219972,0.101741513,0,1460,241.08,478.5214137,228982.7433,0,2,0,11,24,0,0,0,0.923076923,241.08,44.46153846,454.0833333,0,0,0,5005,4,10235173,0,23,0,217,8192,31,6,20,164888.5,69157.16452,213790,115987,58699000.5,126803.3377,58788664,58609337,-1,-1,117945956,BENIGN,-1
192.168.10.5-104.16.25.235-49428-443-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238085,49428,1745885675,443,6,51:17.2,119087381,14,14,879,4291,302,0,62.78571429,93.39344284,1460,0,306.5,514.1723372,43.41349987,0.235121469,4410643.741,15764492.19,59674819,1,119087381,9160567.769,22165765.07,59674819,1,119020697,9155438.231,22217043.91,59828577,1,7,7,0,0,0,0,292,292,0.117560735,0.117560735,0,1460,184.6428571,383.2617532,146889.5714,0,2,0,14,27,0,0,0,1.0,184.6428571,62.78571429,306.5,0,0,0,0,0,0,0,31,0,153,8192,32,7,20,408816.5,479540.7271,747903,69730,59101538.0,810741.7653,59674819,58528257,-1,-1,119087381,BENIGN,-1
192.168.10.9-157.240.2.25-14115-443-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238089,14115,2649752089,443,6,51:19.7,117602166,35,47,809,69876,197,0,23.11428571,55.69864896,2820,0,1486.723404,984.4564314,601.0518548,0.697266069,1451878.593,9135112.746,58892928,1,117602166,3458887.235,13969673.52,58892928,48,117566348,2555790.174,12069201.95,58928195,1,7,11,0,0,0,0,748,952,0.297613566,0.399652503,0,2820,862.0121951,1040.300509,1082225.148,0,2,0,18,81,0,0,0,1.342857143,862.0121951,23.11428571,1486.723404,0,0,0,65827,35,322098,0,9,0,852,8192,123,7,20,227307.0,130809.0977,319803,134811,58508233.5,544040.1793,58892928,58123539,-1,-1,117602166,BENIGN,-1
192.168.10.9-172.217.11.40-14074-443-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238089,14074,2899905320,443,6,51:18.9,118486943,20,20,1359,5273,465,0,67.95,115.9929558,1430,0,263.65,449.8962775,55.97241208,0.33758994,3038126.744,13125369.88,58780332,1,118486943,6236154.895,18524236.05,58857564,49,118446564,6234029.684,18525046.12,58820792,1,10,13,0,0,0,0,436,412,0.16879497,0.16879497,0,1430,165.8,339.0917129,114983.1897,0,2,0,23,39,0,0,0,1.0,165.8,67.95,263.65,0,0,0,0,0,0,0,33,0,131,8192,368,10,20,341505.0,86114.29224,402397,280613,58763643.0,23601.81014,58780332,58746954,-1,-1,118486943,BENIGN,-1
192.168.10.9-173.194.204.157-14096-443-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238089,14096,2915224733,443,6,51:19.3,118125991,16,15,1007,4699,375,0,62.9375,103.3624489,1430,0,313.2666667,506.6127666,48.30435666,0.262431661,3937533.033,14880558.79,58725105,2,118125991,7875066.067,20636702.88,58725105,18,117877252,8419803.714,21314989.44,58775290,2,8,10,0,0,0,0,344,312,0.135448599,0.126983062,0,1430,184.0645161,375.8809151,141286.4624,0,2,0,18,30,0,0,0,0.9375,184.0645161,62.9375,313.2666667,0,0,0,437,4,364774,0,32,0,151,8192,180,8,20,259072.0,61581.92957,302617,215527,58679317.0,64754.01059,58725105,58633529,-1,-1,118125991,BENIGN,-1
192.168.10.5-172.217.11.35-49493-443-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238085,49493,2899905315,443,6,51:19.4,117853090,16,14,1166,2522,517,0,72.875,138.1689184,1430,0,180.1428571,380.437169,31.29319732,0.254554208,4063899.655,15034893.47,58513273,1,117853090,7856872.667,20505375.75,58513273,19,117766596,9058968.923,21901226.14,58599844,1,8,9,0,0,0,0,332,292,0.135762244,0.118791964,0,1430,122.9333333,278.7778665,77717.09885,0,2,0,17,29,0,0,0,0.875,122.9333333,72.875,180.1428571,0,0,0,2205,5,2138700,0,38,0,84,8192,360,8,20,538930.0,638989.7707,990764,87096,58344253.0,239030.3763,58513273,58175233,-1,-1,117853090,BENIGN,-1
192.168.10.9-172.217.11.2-14128-443-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238089,14128,2899905282,443,6,51:20.2,118182960,17,16,1052,5426,423,0,61.88235294,110.5802211,1430,0,339.125,495.8445825,54.81331657,0.279228071,3693217.5,14435070.11,58765237,1,118182960,7386435.0,20045528.81,58765237,50,118146392,7876426.133,20657206.57,58802321,1,8,11,0,0,0,0,376,332,0.143844764,0.135383307,0,1430,196.3030303,375.7125301,141159.9053,0,2,0,19,32,0,0,0,0.941176471,196.3030303,61.88235294,339.125,0,0,0,0,0,0,0,31,0,164,8192,360,8,20,234556.5,57748.70371,275391,193722,58719172.5,65145.04064,58765237,58673108,-1,-1,118182960,BENIGN,-1
192.168.10.9-31.13.80.36-14126-443-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238089,14126,520966180,443,6,51:19.9,118328075,18,19,1305,6214,399,0,72.5,117.9218335,1410,0,327.0526316,498.5121723,63.54366874,0.312689951,3286890.972,13493141.21,58327247,4,118328075,6960475.0,19263942.68,58327247,17,118305457,6572525.389,18770076.94,58353815,4,8,15,0,0,0,0,408,392,0.152119436,0.160570515,0,1410,203.2162162,384.0062308,147460.7853,0,2,0,23,36,0,0,0,1.055555556,203.2162162,72.5,327.0526316,0,0,0,1101,4,12173,0,35,0,167,8192,127,8,20,979743.0,1238913.306,1855787,103699,58132055.5,276042.4666,58327247,57936864,-1,-1,118328075,BENIGN,-1
192.168.10.5-172.217.10.36-49478-443-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238085,49478,2899905060,443,6,51:18.9,119989238,27,32,2652,5095,783,0,98.22222222,168.1897585,1430,0,159.21875,359.1120532,64.56412366,0.491710765,2068779.966,10493463.53,58173459,1,119912675,4612025.962,15468640.58,58257337,13,119948922,3869320.065,14228982.82,58210004,1,16,18,0,0,0,0,552,652,0.225020181,0.266690584,0,1430,131.3050847,287.3113327,82547.80187,0,2,0,34,58,0,0,0,1.185185185,131.3050847,98.22222222,159.21875,0,0,0,0,0,0,0,44,0,86,8192,413,16,20,2802993.5,3880703.131,5547065,58922,57040001.0,1602951.676,58173459,55906543,-1,-1,119989238,BENIGN,-1
192.168.10.5-107.178.244.119-49487-443-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238085,49487,1806890103,443,6,51:19.4,118845576,16,17,889,5000,264,0,55.5625,81.87793252,1430,0,294.1176471,501.864758,49.55169724,0.277671253,3713924.25,14423012.45,58859320,1,118845576,7923038.4,20631905.74,58952451,2,118771824,7423239.0,20039474.35,58914470,1,8,10,0,0,0,0,332,352,0.134628486,0.143042767,0,1430,178.4545455,379.1238329,143734.8807,0,2,0,18,32,0,0,0,1.0625,178.4545455,55.5625,294.1176471,0,0,0,560,4,26610,0,26,0,151,8192,360,8,20,693239.5,873659.4195,1311010,75469,58692484.0,235941.7339,58859320,58525648,-1,-1,118845576,BENIGN,-1
192.168.10.3-192.168.10.1-60352-53-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238083,60352,3232238081,53,17,51:20.6,50034,1,1,50,190,50,50,50.0,0.0,190,190,190.0,0.0,4796.738218,39.97281848,50034.0,0.0,50034,50034,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,19.98640924,19.98640924,50,190,120.0,98.99494937,9800.0,0,0,0,0,0,0,0,0,1.0,120.0,50.0,190.0,0,0,0,0,0,0,0,25,0,95,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
192.168.10.5-72.30.2.182-49526-443-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238085,49526,1209926326,443,6,51:22.1,117225066,14,15,921,4874,306,0,65.78571429,95.91035764,1460,0,324.9333333,537.1829253,49.43481968,0.247387363,4186609.5,15289902.02,58524922,1,117225066,9017312.769,21897110.79,58524922,4,117141140,8367224.286,21185130.98,58600392,1,7,9,0,0,0,0,292,312,0.119428382,0.127958981,0,1460,199.8275862,407.3351611,165921.9335,0,2,0,16,28,0,0,0,1.071428571,199.8275862,65.78571429,324.9333333,0,0,0,0,0,0,0,31,0,168,8192,70,7,20,250837.0,247418.077,425788,75886,58321293.5,287974.1864,58524922,58117665,-1,-1,117225066,BENIGN,-1
192.168.10.12-172.217.11.40-42078-443-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238092,42078,2899905320,443,6,51:51.9,87358708,18,19,1539,4795,289,0,85.5,105.3013882,1418,0,252.3684211,460.4332755,72.50565107,0.423541062,2426630.778,10725048.15,58619123,1,87358708,5138747.529,15411417.85,58696616,3,87278413,4848800.722,14992433.01,58655860,1,11,11,0,0,0,0,584,616,0.206047003,0.217494059,0,1418,171.1891892,344.0712005,118384.991,0,2,0,22,36,0,0,0,1.055555556,171.1891892,85.5,252.3684211,798,4,2478260,0,0,0,0,41,0,129,29200,374,11,32,172396.5,27787.17518,192045,152748,43466727.5,21428723.22,58619123,28314332,-1,-1,87358708,BENIGN,-1
192.168.10.3-192.168.10.1-61096-53-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238083,61096,3232238081,53,17,44:17.7,23919,1,1,50,114,50,50,50.0,0.0,114,114,114.0,0.0,6856.473933,83.61553577,23919.0,0.0,23919,23919,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,41.80776788,41.80776788,50,114,82.0,45.254834,2048.0,0,0,0,0,0,0,0,0,1.0,82.0,50.0,114.0,0,0,0,0,0,0,0,25,0,57,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
192.168.10.3-192.168.10.1-60050-53-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238083,60050,3232238081,53,17,51:20.7,87942,1,1,45,128,45,45,45.0,0.0,128,128,128.0,0.0,1967.205658,22.74226195,87942.0,0.0,87942,87942,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,11.37113097,11.37113097,45,128,86.5,58.68986284,3444.5,0,0,0,0,0,0,0,0,1.0,86.5,45.0,128.0,0,0,0,0,0,0,0,22,0,64,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
192.168.10.3-192.168.10.1-61566-53-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238083,61566,3232238081,53,17,46:33.8,61547,1,1,47,79,47,47,47.0,0.0,79,79,79.0,0.0,2047.215949,32.49549125,61547.0,0.0,61547,61547,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,16.24774563,16.24774563,47,79,63.0,22.627417,512.0,0,0,0,0,0,0,0,0,1.0,63.0,47.0,79.0,0,0,0,0,0,0,0,23,0,39,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
192.168.10.3-192.168.10.1-60788-53-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238083,60788,3232238081,53,17,46:57.5,95542,1,1,52,226,52,52,52.0,0.0,226,226,226.0,0.0,2909.715099,20.93320215,95542.0,0.0,95542,95542,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,10.46660108,10.46660108,52,226,139.0,123.0365799,15138.0,0,0,0,0,0,0,0,0,1.0,139.0,52.0,226.0,0,0,0,0,0,0,0,26,0,113,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
192.168.10.3-192.168.10.1-62387-53-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238083,62387,3232238081,53,17,43:11.6,125371,1,1,69,103,69,69,69.0,0.0,103,103,103.0,0.0,1371.928117,15.95265253,125371.0,0.0,125371,125371,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,7.976326264,7.976326264,69,103,86.0,24.04163056,578.0,0,0,0,0,0,0,0,0,1.0,86.0,69.0,103.0,0,0,0,0,0,0,0,34,0,51,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
192.168.10.14-192.168.10.3-123-123-17,2,0,0,0,0,0,0,0,0,0,3232238083,0,0,0,3232238094,3232238094,123,3232238083,123,17,52:17.0,112,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,1714285.714,35714.28571,37.33333333,59.46707773,106,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,17857.14286,17857.14286,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
192.168.10.3-192.168.10.1-60744-53-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238083,60744,3232238081,53,17,47:26.9,46419,1,1,47,163,47,47,47.0,0.0,163,163,163.0,0.0,4524.009565,43.08580538,46419.0,0.0,46419,46419,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,21.54290269,21.54290269,47,163,105.0,82.02438662,6728.0,0,0,0,0,0,0,0,0,1.0,105.0,47.0,163.0,0,0,0,0,0,0,0,23,0,81,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
192.168.10.3-192.168.10.1-60830-53-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238083,60830,3232238081,53,17,47:26.3,186795,1,1,46,193,46,46,46.0,0.0,193,193,193.0,0.0,1279.477502,10.7069247,186795.0,0.0,186795,186795,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,5.353462352,5.353462352,46,193,119.5,103.9446968,10804.5,0,0,0,0,0,0,0,0,1.0,119.5,46.0,193.0,0,0,0,0,0,0,0,23,0,96,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
192.168.10.12-204.9.54.119-123-123-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238092,123,3423155831,123,17,52:21.8,38344,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,2503.651158,52.15939912,38344.0,0.0,38344,38344,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,26.07969956,26.07969956,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
192.168.10.5-40.112.209.67-49590-80-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238085,49590,678482243,80,6,52:30.1,1205929,26,20,13982,15612,2056,0,537.7692308,625.3232961,1955,0,780.6,857.7513074,24540.41656,38.14486591,26798.42222,36261.97475,89147,3,1205929,48237.16,39675.87327,92579,3,1118687,58878.26316,68547.61713,157116,165,16,8,0,0,0,0,532,412,21.5601416,16.58472431,0,2056,643.3478261,736.6790411,542696.0097,0,2,0,24,45,0,0,0,0.769230769,643.3478261,537.7692308,780.6,0,0,0,0,0,0,0,303,0,339,8192,513,16,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,1205929,BENIGN,-1
192.168.10.19-192.168.10.3-42500-3268-6,2,0,0,3232238083,0,0,0,0,0,0,0,0,0,0,3232238099,3232238099,42500,3232238083,3268,6,52:21.1,106375882,76,49,14144,15438,1313,0,186.1052632,244.6300924,3069,0,315.0612245,509.4689804,278.0893511,1.175078389,857870.0161,5593155.297,55993062,1,106375882,1418345.093,7154884.464,55993062,1,106375764,2216161.75,8877437.234,55993531,2,46,46,0,0,0,0,2448,1584,0.71444766,0.460630728,0,3069,236.656,375.0541489,140665.6146,0,4,0,92,123,0,0,0,0.644736842,236.656,186.1052632,315.0612245,0,0,0,0,0,0,0,113,0,123,29200,2079,46,32,1196831.8,2646223.968,5930369,310,20078277.2,21880159.96,55993062,5883876,-1,-1,106375882,BENIGN,-1
192.168.10.19-192.168.10.3-48327-389-6,2,0,0,3232238083,0,0,0,0,0,0,0,0,0,0,3232238099,3232238099,48327,3232238083,389,6,52:20.2,107286918,116,67,18844,29006,1313,0,162.4482759,215.3263386,3069,0,432.9253731,449.6879158,446.0003222,1.705706562,589488.5604,3409788.6,26160030,0,107286918,932929.7217,4258715.139,26160030,1,107250525,1625007.955,5542105.334,26168646,2,64,64,0,0,0,0,3728,2160,1.081212902,0.624493659,0,3069,261.4754098,345.9777008,119700.5694,0,4,0,128,181,0,0,0,0.577586207,261.4754098,162.4482759,432.9253731,0,0,0,0,0,0,0,102,0,158,29200,2081,64,32,1880199.667,2640665.609,6183946,358,15994556.17,11026951.12,26160030,5778121,-1,-1,107286918,BENIGN,-1
192.168.10.12-38.126.113.10-123-123-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238092,123,645820682,123,17,52:25.8,87420,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,1098.146877,22.87805994,87420.0,0.0,87420,87420,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,11.43902997,11.43902997,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
192.168.10.3-192.168.10.1-60882-53-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238083,60882,3232238081,53,17,47:28.2,47630,1,1,95,177,95,95,95.0,0.0,177,177,177.0,0.0,5710.686542,41.99034222,47630.0,0.0,47630,47630,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,20.99517111,20.99517111,95,177,136.0,57.98275606,3362.0,0,0,0,0,0,0,0,0,1.0,136.0,95.0,177.0,0,0,0,0,0,0,0,47,0,88,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
192.168.10.3-192.168.10.1-60636-53-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238083,60636,3232238081,53,17,51:02.7,13769307,2,2,108,230,64,44,54.0,14.14213562,120,110,115.0,7.071067812,24.54735013,0.290501185,4589769.0,7843230.084,13646351,61389,13707740,13707740.0,0.0,13707740,13707740,13707918,13707918.0,0.0,13707918,13707918,0,0,0,0,0,0,16,16,0.145250592,0.145250592,44,120,84.5,36.38223009,1323.666667,0,0,0,0,0,0,0,0,1.0,84.5,54.0,115.0,0,0,0,0,0,0,0,27,0,57,0,0,1,8,61389.0,0.0,61389,61389,13646351.0,0.0,13646351,13646351,-1,-1,0,BENIGN,-1
192.168.10.3-192.168.10.1-61231-53-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238083,61231,3232238081,53,17,52:14.6,27357,1,1,45,77,45,45,45.0,0.0,77,77,77.0,0.0,4459.553314,73.10743137,27357.0,0.0,27357,27357,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,36.55371569,36.55371569,45,77,61.0,22.627417,512.0,0,0,0,0,0,0,0,0,1.0,61.0,45.0,77.0,0,0,0,0,0,0,0,22,0,38,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
192.168.10.3-192.168.10.1-60584-53-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238083,60584,3232238081,53,17,51:22.1,23724,1,1,78,159,78,78,78.0,0.0,159,159,159.0,0.0,9989.883662,84.30281571,23724.0,0.0,23724,23724,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,42.15140786,42.15140786,78,159,118.5,57.27564928,3280.5,0,0,0,0,0,0,0,0,1.0,118.5,78.0,159.0,0,0,0,0,0,0,0,39,0,79,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
192.168.10.3-192.168.10.1-61464-53-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238083,61464,3232238081,53,17,51:16.4,23457,1,1,65,146,65,65,65.0,0.0,146,146,146.0,0.0,8995.182675,85.26239502,23457.0,0.0,23457,23457,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,42.63119751,42.63119751,65,146,105.5,57.27564928,3280.5,0,0,0,0,0,0,0,0,1.0,105.5,65.0,146.0,0,0,0,0,0,0,0,32,0,73,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
192.168.10.3-192.168.10.1-61928-53-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238083,61928,3232238081,53,17,51:15.0,6788839,2,2,127,360,72,55,63.5,12.02081528,222,138,180.0,59.39696962,71.73538804,0.589202366,2262946.333,3729187.549,6568878,77513,6711326,6711326.0,0.0,6711326,6711326,6646391,6646391.0,0.0,6646391,6646391,0,0,0,0,0,0,16,16,0.294601183,0.294601183,55,222,121.75,75.8172144,5748.25,0,0,0,0,0,0,0,0,1.0,121.75,63.5,180.0,0,0,0,0,0,0,0,31,0,90,0,0,1,8,142448.0,0.0,142448,142448,6568878.0,0.0,6568878,6568878,-1,-1,0,BENIGN,-1
192.168.10.3-192.168.10.1-61656-53-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238083,61656,3232238081,53,17,50:28.4,95360,1,1,51,67,51,51,51.0,0.0,67,67,67.0,0.0,1237.416107,20.97315436,95360.0,0.0,95360,95360,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,10.48657718,10.48657718,51,67,59.0,11.3137085,128.0,0,0,0,0,0,0,0,0,1.0,59.0,51.0,67.0,0,0,0,0,0,0,0,25,0,33,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
192.168.10.3-192.168.10.1-61844-53-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238083,61844,3232238081,53,17,47:26.5,303391,1,1,47,120,47,47,47.0,0.0,120,120,120.0,0.0,550.4448055,6.59215336,303391.0,0.0,303391,303391,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,3.29607668,3.29607668,47,120,83.5,51.61879503,2664.5,0,0,0,0,0,0,0,0,1.0,83.5,47.0,120.0,0,0,0,0,0,0,0,23,0,60,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
